"Date","State","Race","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths"
20210110,"IN","Other",62240,1152,2021-01-10,20210103,58910,1088,3330,64
20210117,"IN","Other",65116,1192,2021-01-17,20210110,62240,1152,2876,40
20210124,"IN","Other",67247,1240,2021-01-24,20210117,65116,1192,2131,48
20210131,"IN","Other",68784,1264,2021-01-31,20210124,67247,1240,1537,24
20210207,"IN","Other",70183,1465,2021-02-07,20210131,68784,1264,1399,201
20210214,"IN","Other",71043,1518,2021-02-14,20210207,70183,1465,860,53
20210221,"IN","Other",71682,1543,2021-02-21,20210214,71043,1518,639,25
20210228,"IN","Other",72251,1569,2021-02-28,20210221,71682,1543,569,26
20210307,"IN","Other",72744,1591,2021-03-07,20210228,72251,1569,493,22
20200419,"IN","Unknown",2109,33,2020-04-19,20200412,1795,29,314,4
20200426,"IN","Unknown",3425,56,2020-04-26,20200419,2109,33,1316,23
20200503,"IN","Unknown",4564,84,2020-05-03,20200426,3425,56,1139,28
20200510,"IN","Unknown",5746,114,2020-05-10,20200503,4564,84,1182,30
20200517,"IN","Unknown",6196.5,117,2020-05-17,20200510,5746,114,450.5,3
20200524,"IN","Unknown",7153,122,2020-05-24,20200517,6196.5,117,956.5,5
20200531,"IN","Unknown",8317.5,141.5,2020-05-31,20200524,7153,122,1164.5,19.5
20200607,"IN","Unknown",8653,151,2020-06-07,20200531,8317.5,141.5,335.5,9.5
20200614,"IN","Unknown",9368,165,2020-06-14,20200607,8653,151,715,14
20200621,"IN","Unknown",9887.5,178.5,2020-06-21,20200614,9368,165,519.5,13.5
20200628,"IN","Unknown",10570.5,178.5,2020-06-28,20200621,9887.5,178.5,683,0
20200705,"IN","Unknown",11278.5,373,2020-07-05,20200628,10570.5,178.5,708,194.5
20200712,"IN","Unknown",12292,376.5,2020-07-12,20200705,11278.5,373,1013.5,3.5
20200719,"IN","Unknown",13491,381,2020-07-19,20200712,12292,376.5,1199,4.5
20200726,"IN","Unknown",15304.5,398.5,2020-07-26,20200719,13491,381,1813.5,17.5
20200802,"IN","Unknown",16055,404.5,2020-08-02,20200726,15304.5,398.5,750.5,6
20200809,"IN","Unknown",17332.5,412,2020-08-09,20200802,16055,404.5,1277.5,7.5
20200816,"IN","Unknown",18249,423,2020-08-16,20200809,17332.5,412,916.5,11
20200823,"IN","Unknown",19251,437,2020-08-23,20200816,18249,423,1002,14
20200830,"IN","Unknown",21049,449.25,2020-08-30,20200823,19251,437,1798,12.25
20200906,"IN","Unknown",21463,449.25,2020-09-06,20200830,21049,449.25,414,0
20200913,"IN","Unknown",22658.5,451.5,2020-09-13,20200906,21463,449.25,1195.5,2.25
20200920,"IN","Unknown",23351.5,456,2020-09-20,20200913,22658.5,451.5,693,4.5
20200927,"IN","Unknown",24283.5,466,2020-09-27,20200920,23351.5,456,932,10
20201004,"IN","Unknown",25529.5,473,2020-10-04,20200927,24283.5,466,1246,7
20201011,"IN","Unknown",27077,476,2020-10-11,20201004,25529.5,473,1547.5,3
20201018,"IN","Unknown",29736,504,2020-10-18,20201011,27077,476,2659,28
20201025,"IN","Unknown",31319.5,509,2020-10-25,20201018,29736,504,1583.5,5
20201101,"IN","Unknown",34754,521.5,2020-11-01,20201025,31319.5,509,3434.5,12.5
20201108,"IN","Unknown",39982,539,2020-11-08,20201101,34754,521.5,5228,17.5
20201115,"IN","Unknown",47887.5,551,2020-11-15,20201108,39982,539,7905.5,12
20201122,"IN","Unknown",54719,583,2020-11-22,20201115,47887.5,551,6831.5,32
20201129,"IN","Unknown",59194,658.333333333333,2020-11-29,20201122,54719,583,4475,75.3333333333334
20201206,"IN","Unknown",65480,673,2020-12-06,20201129,59194,658.333333333333,6286,14.6666666666666
20201213,"IN","Unknown",70070,714.5,2020-12-13,20201206,65480,673,4590,41.5
20201220,"IN","Unknown",73611.5,748,2020-12-20,20201213,70070,714.5,3541.5,33.5
20201227,"IN","Unknown",75262,748,2020-12-27,20201220,73611.5,748,1650.5,0
20210103,"IN","Unknown",81200,850,2021-01-03,20201227,75262,748,5938,102
20210110,"IN","Unknown",85115,892,2021-01-10,20210103,81200,850,3915,42
20210117,"IN","Unknown",86370,892,2021-01-17,20210110,85115,892,1255,0
20210124,"IN","Unknown",87856,897,2021-01-24,20210117,86370,892,1486,5
20210131,"IN","Unknown",88202,897,2021-01-31,20210124,87856,897,346,0
20210207,"IN","Unknown",88456.5,1029.5,2021-02-07,20210131,88202,897,254.5,132.5
20210214,"IN","Unknown",88520.5,1037,2021-02-14,20210207,88456.5,1029.5,64,7.5
20210221,"IN","Unknown",88542.5,1043.33333333333,2021-02-21,20210214,88520.5,1037,22,6.33333333333326
20210228,"IN","Unknown",88644.5,1043.33333333333,2021-02-28,20210221,88542.5,1043.33333333333,102,0
20210307,"IN","Unknown",88795,1043.5,2021-03-07,20210228,88644.5,1043.33333333333,150.5,0.166666666666742
20200419,"IN","White",5605,374,2020-04-19,20200412,3734,219,1871,155
20200426,"IN","White",7010,530,2020-04-26,20200419,5605,374,1405,156
20200503,"IN","White",9149,724,2020-05-03,20200426,7010,530,2139,194
20200510,"IN","White",10398,860,2020-05-10,20200503,9149,724,1249,136
20200517,"IN","White",12527,1046,2020-05-17,20200510,10398,860,2129,186
20200524,"IN","White",14025,1200,2020-05-24,20200517,12527,1046,1498,154
20200531,"IN","White",14797,1272,2020-05-31,20200524,14025,1200,772,72
20200607,"IN","White",16462,1375,2020-06-07,20200531,14797,1272,1665,103
20200614,"IN","White",17553,1435,2020-06-14,20200607,16462,1375,1091,60
20200621,"IN","White",18786,1502,2020-06-21,20200614,17553,1435,1233,67
20200628,"IN","White",20045,1565,2020-06-28,20200621,18786,1502,1259,63
20200705,"IN","White",21638,1619,2020-07-05,20200628,20045,1565,1593,54
20200712,"IN","White",23494,1662,2020-07-12,20200705,21638,1619,1856,43
20200719,"IN","White",26104,1704,2020-07-19,20200712,23494,1662,2610,42
20200726,"IN","White",28600,1743,2020-07-26,20200719,26104,1704,2496,39
20200802,"IN","White",32228,1798,2020-08-02,20200726,28600,1743,3628,55
20200809,"IN","White",35864,1838,2020-08-09,20200802,32228,1798,3636,40
20200816,"IN","White",39658,1900,2020-08-16,20200809,35864,1838,3794,62
20200823,"IN","White",43187,1945,2020-08-23,20200816,39658,1900,3529,45
20200830,"IN","White",46997,1980,2020-08-30,20200823,43187,1945,3810,35
20200906,"IN","White",51960,2048,2020-09-06,20200830,46997,1980,4963,68
20200913,"IN","White",55682,2107,2020-09-13,20200906,51960,2048,3722,59
20200920,"IN","White",59537,2163,2020-09-20,20200913,55682,2107,3855,56
20200927,"IN","White",63391,2206,2020-09-27,20200920,59537,2163,3854,43
20201004,"IN","White",68399,2271,2020-10-04,20200927,63391,2206,5008,65
20201011,"IN","White",75097,2360,2020-10-11,20201004,68399,2271,6698,89
20201018,"IN","White",83581,2460,2020-10-18,20201011,75097,2360,8484,100
20201025,"IN","White",93614,2597,2020-10-25,20201018,83581,2460,10033,137
20201101,"IN","White",106869,2775,2020-11-01,20201025,93614,2597,13255,178
20201108,"IN","White",125822,2985,2020-11-08,20201101,106869,2775,18953,210
20201115,"IN","White",152785,3212,2020-11-15,20201108,125822,2985,26963,227
20201122,"IN","White",182097,3506,2020-11-22,20201115,152785,3212,29312,294
20201129,"IN","White",209048,3791,2020-11-29,20201122,182097,3506,26951,285
20201206,"IN","White",241487,4172,2020-12-06,20201129,209048,3791,32439,381
20201213,"IN","White",272311,4579,2020-12-13,20201206,241487,4172,30824,407
20201220,"IN","White",300102,5037,2020-12-20,20201213,272311,4579,27791,458
20201227,"IN","White",323284,5397,2020-12-27,20201220,300102,5037,23182,360
20210103,"IN","White",344250,5810,2021-01-03,20201227,323284,5397,20966,413
20210110,"IN","White",370382,6162,2021-01-10,20210103,344250,5810,26132,352
20210117,"IN","White",391369,6437,2021-01-17,20210110,370382,6162,20987,275
20210124,"IN","White",406798,6760,2021-01-24,20210117,391369,6437,15429,323
20210131,"IN","White",419262,6969,2021-01-31,20210124,406798,6760,12464,209
20210207,"IN","White",429670,8382,2021-02-07,20210131,419262,6969,10408,1413
20210214,"IN","White",437157,8648,2021-02-14,20210207,429670,8382,7487,266
20210221,"IN","White",442703,8804,2021-02-21,20210214,437157,8648,5546,156
20210228,"IN","White",447593,8965,2021-02-28,20210221,442703,8804,4890,161
20210307,"IN","White",452265,9096,2021-03-07,20210228,447593,8965,4672,131
20200419,"KS","AIAN",9,1,2020-04-19,20200412,9,1,0,0
20200426,"KS","AIAN",12,1,2020-04-26,20200419,9,1,3,0
20200503,"KS","AIAN",17,1,2020-05-03,20200426,12,1,5,0
20200510,"KS","AIAN",23,1,2020-05-10,20200503,17,1,6,0
20200517,"KS","AIAN",25,1,2020-05-17,20200510,23,1,2,0
20200524,"KS","AIAN",37,1,2020-05-24,20200517,25,1,12,0
20200531,"KS","AIAN",51,1,2020-05-31,20200524,37,1,14,0
20200607,"KS","AIAN",65,1,2020-06-07,20200531,51,1,14,0
20200614,"KS","AIAN",73,2,2020-06-14,20200607,65,1,8,1
20200621,"KS","AIAN",83,2,2020-06-21,20200614,73,2,10,0
20200628,"KS","AIAN",99,2,2020-06-28,20200621,83,2,16,0
20200705,"KS","AIAN",111,2,2020-07-05,20200628,99,2,12,0
20200712,"KS","AIAN",122,2,2020-07-12,20200705,111,2,11,0
20200719,"KS","AIAN",149,2,2020-07-19,20200712,122,2,27,0
20200726,"KS","AIAN",170,3,2020-07-26,20200719,149,2,21,1
20200802,"KS","AIAN",184,3,2020-08-02,20200726,170,3,14,0
20200809,"KS","AIAN",203,3,2020-08-09,20200802,184,3,19,0
20200816,"KS","AIAN",236,3,2020-08-16,20200809,203,3,33,0
20200823,"KS","AIAN",265,3,2020-08-23,20200816,236,3,29,0
20200830,"KS","AIAN",290,4,2020-08-30,20200823,265,3,25,1
20200906,"KS","AIAN",328,4,2020-09-06,20200830,290,4,38,0
20200913,"KS","AIAN",361,4,2020-09-13,20200906,328,4,33,0
20200920,"KS","AIAN",389,6,2020-09-20,20200913,361,4,28,2
20200927,"KS","AIAN",421,7,2020-09-27,20200920,389,6,32,1
20201004,"KS","AIAN",483,7,2020-10-04,20200927,421,7,62,0
20201011,"KS","AIAN",517,9,2020-10-11,20201004,483,7,34,2
20201018,"KS","AIAN",536,11,2020-10-18,20201011,517,9,19,2
20201025,"KS","AIAN",562,11,2020-10-25,20201018,536,11,26,0
20201101,"KS","AIAN",623,12,2020-11-01,20201025,562,11,61,1
20201108,"KS","AIAN",740,14,2020-11-08,20201101,623,12,117,2
20201115,"KS","AIAN",847,14,2020-11-15,20201108,740,14,107,0
20201122,"KS","AIAN",979,15,2020-11-22,20201115,847,14,132,1
20201129,"KS","AIAN",1071,15,2020-11-29,20201122,979,15,92,0
20201206,"KS","AIAN",1169,16,2020-12-06,20201129,1071,15,98,1
20201213,"KS","AIAN",1276,19,2020-12-13,20201206,1169,16,107,3
20201220,"KS","AIAN",1359,20,2020-12-20,20201213,1276,19,83,1
20201227,"KS","AIAN",1406,20,2020-12-27,20201220,1359,20,47,0
20210103,"KS","AIAN",1510,24,2021-01-03,20201227,1406,20,104,4
20210110,"KS","AIAN",1623,25,2021-01-10,20210103,1510,24,113,1
20210117,"KS","AIAN",1740,26,2021-01-17,20210110,1623,25,117,1
20210124,"KS","AIAN",1832,27,2021-01-24,20210117,1740,26,92,1
20210131,"KS","AIAN",1909,29,2021-01-31,20210124,1832,27,77,2
20210207,"KS","AIAN",1964,32,2021-02-07,20210131,1909,29,55,3
20210214,"KS","AIAN",1999,35,2021-02-14,20210207,1964,32,35,3
20210221,"KS","AIAN",2037,36,2021-02-21,20210214,1999,35,38,1
20210228,"KS","AIAN",2059,37,2021-02-28,20210221,2037,36,22,1
20210307,"KS","AIAN",2074,38,2021-03-07,20210228,2059,37,15,1
20200419,"KS","Asian",27,0,2020-04-19,20200412,27,0,0,0
20200426,"KS","Asian",78,0,2020-04-26,20200419,27,0,51,0
20200503,"KS","Asian",224,0,2020-05-03,20200426,78,0,146,0
20200510,"KS","Asian",394,3.8,2020-05-10,20200503,224,0,170,3.8
20200517,"KS","Asian",449,3.8,2020-05-17,20200510,394,3.8,55,0
20200524,"KS","Asian",562,3.8,2020-05-24,20200517,449,3.8,113,0
20200531,"KS","Asian",601,4,2020-05-31,20200524,562,3.8,39,0.2
20200607,"KS","Asian",653,5,2020-06-07,20200531,601,4,52,1
20200614,"KS","Asian",685,7,2020-06-14,20200607,653,5,32,2
20200621,"KS","Asian",727,9,2020-06-21,20200614,685,7,42,2
20200628,"KS","Asian",751,9,2020-06-28,20200621,727,9,24,0
20200705,"KS","Asian",779,9,2020-07-05,20200628,751,9,28,0
20200712,"KS","Asian",817,9,2020-07-12,20200705,779,9,38,0
20200719,"KS","Asian",856,9,2020-07-19,20200712,817,9,39,0
20200726,"KS","Asian",913,9,2020-07-26,20200719,856,9,57,0
20200802,"KS","Asian",976,9,2020-08-02,20200726,913,9,63,0
20200809,"KS","Asian",1023,9,2020-08-09,20200802,976,9,47,0
20200816,"KS","Asian",1072,10,2020-08-16,20200809,1023,9,49,1
20200823,"KS","Asian",1122,11,2020-08-23,20200816,1072,10,50,1
20200830,"KS","Asian",1206,11,2020-08-30,20200823,1122,11,84,0
20200906,"KS","Asian",1268,13,2020-09-06,20200830,1206,11,62,2
20200913,"KS","Asian",1311,13,2020-09-13,20200906,1268,13,43,0
20200920,"KS","Asian",1379,13,2020-09-20,20200913,1311,13,68,0
20200927,"KS","Asian",1444,13,2020-09-27,20200920,1379,13,65,0
20201004,"KS","Asian",1521,15,2020-10-04,20200927,1444,13,77,2
20201011,"KS","Asian",1568,16,2020-10-11,20201004,1521,15,47,1
20201018,"KS","Asian",1627,17,2020-10-18,20201011,1568,16,59,1
20201025,"KS","Asian",1677,18,2020-10-25,20201018,1627,17,50,1
20201101,"KS","Asian",1800,19,2020-11-01,20201025,1677,18,123,1
20201108,"KS","Asian",1967,20,2020-11-08,20201101,1800,19,167,1
20201115,"KS","Asian",2192,20,2020-11-15,20201108,1967,20,225,0
20201122,"KS","Asian",2430,25,2020-11-22,20201115,2192,20,238,5
20201129,"KS","Asian",2679,25,2020-11-29,20201122,2430,25,249,0
20201206,"KS","Asian",2919,26,2020-12-06,20201129,2679,25,240,1
20201213,"KS","Asian",3241,28,2020-12-13,20201206,2919,26,322,2
20201220,"KS","Asian",3512,30,2020-12-20,20201213,3241,28,271,2
20201227,"KS","Asian",3702,31,2020-12-27,20201220,3512,30,190,1
20210103,"KS","Asian",4056,35,2021-01-03,20201227,3702,31,354,4
20210110,"KS","Asian",4354,37,2021-01-10,20210103,4056,35,298,2
20210117,"KS","Asian",4631,39,2021-01-17,20210110,4354,37,277,2
20210124,"KS","Asian",4823,41,2021-01-24,20210117,4631,39,192,2
20210131,"KS","Asian",4980,45,2021-01-31,20210124,4823,41,157,4
20210207,"KS","Asian",5123,51,2021-02-07,20210131,4980,45,143,6
20210214,"KS","Asian",5221,57,2021-02-14,20210207,5123,51,98,6
20210221,"KS","Asian",5344,58,2021-02-21,20210214,5221,57,123,1
20210228,"KS","Asian",5435,61,2021-02-28,20210221,5344,58,91,3
20210307,"KS","Asian",5525,64,2021-03-07,20210228,5435,61,90,3
20200419,"KS","Black",314,27,2020-04-19,20200412,314,27,0,0
20200426,"KS","Black",386,35,2020-04-26,20200419,314,27,72,8
20200503,"KS","Black",535,41,2020-05-03,20200426,386,35,149,6
20200510,"KS","Black",723,47,2020-05-10,20200503,535,41,188,6
20200517,"KS","Black",822,53,2020-05-17,20200510,723,47,99,6
20200524,"KS","Black",911,56,2020-05-24,20200517,822,53,89,3
20200531,"KS","Black",959,59,2020-05-31,20200524,911,56,48,3
20200607,"KS","Black",1024,60.1428571428571,2020-06-07,20200531,959,59,65,1.14285714285715
20200614,"KS","Black",1081,60.1428571428571,2020-06-14,20200607,1024,60.1428571428571,57,0
20200621,"KS","Black",1136,60.1428571428571,2020-06-21,20200614,1081,60.1428571428571,55,0
20200628,"KS","Black",1223,61,2020-06-28,20200621,1136,60.1428571428571,87,0.857142857142854
20200705,"KS","Black",1341,61,2020-07-05,20200628,1223,61,118,0
20200712,"KS","Black",1474,61,2020-07-12,20200705,1341,61,133,0
20200719,"KS","Black",1644,63.6,2020-07-19,20200712,1474,61,170,2.6
20200726,"KS","Black",1844,63.6,2020-07-26,20200719,1644,63.6,200,0
20200802,"KS","Black",2059,65,2020-08-02,20200726,1844,63.6,215,1.4
20200809,"KS","Black",2280,67,2020-08-09,20200802,2059,65,221,2
20200816,"KS","Black",2539,68,2020-08-16,20200809,2280,67,259,1
20200823,"KS","Black",2827,69,2020-08-23,20200816,2539,68,288,1
20200830,"KS","Black",3129,70,2020-08-30,20200823,2827,69,302,1
20200906,"KS","Black",3376,75,2020-09-06,20200830,3129,70,247,5
20200913,"KS","Black",3542,79,2020-09-13,20200906,3376,75,166,4
20200920,"KS","Black",3765,84,2020-09-20,20200913,3542,79,223,5
20200927,"KS","Black",4013,85,2020-09-27,20200920,3765,84,248,1
20201004,"KS","Black",4219,87,2020-10-04,20200927,4013,85,206,2
20201011,"KS","Black",4446,90,2020-10-11,20201004,4219,87,227,3
20201018,"KS","Black",4699,95,2020-10-18,20201011,4446,90,253,5
20201025,"KS","Black",4954,101,2020-10-25,20201018,4699,95,255,6
20201101,"KS","Black",5317,104,2020-11-01,20201025,4954,101,363,3
20201108,"KS","Black",5843,107,2020-11-08,20201101,5317,104,526,3
20201115,"KS","Black",6585,112,2020-11-15,20201108,5843,107,742,5
20201122,"KS","Black",7317,115,2020-11-22,20201115,6585,112,732,3
20201129,"KS","Black",8073,118,2020-11-29,20201122,7317,115,756,3
20201206,"KS","Black",8690,126,2020-12-06,20201129,8073,118,617,8
20201213,"KS","Black",9396,135,2020-12-13,20201206,8690,126,706,9
20201220,"KS","Black",10033,140,2020-12-20,20201213,9396,135,637,5
20201227,"KS","Black",10502,142,2020-12-27,20201220,10033,140,469,2
20210103,"KS","Black",12237.25,152,2021-01-03,20201227,10502,142,1735.25,10
20210110,"KS","Black",12237.25,164,2021-01-10,20210103,12237.25,152,0,12
20210117,"KS","Black",12389,179,2021-01-17,20210110,12237.25,164,151.75,15
20210124,"KS","Black",12920,185,2021-01-24,20210117,12389,179,531,6
20210131,"KS","Black",13321,192,2021-01-31,20210124,12920,185,401,7
20210207,"KS","Black",13617,204,2021-02-07,20210131,13321,192,296,12
20210214,"KS","Black",13826,214,2021-02-14,20210207,13617,204,209,10
20210221,"KS","Black",14056,227,2021-02-21,20210214,13826,214,230,13
20210228,"KS","Black",14199,230,2021-02-28,20210221,14056,227,143,3
20210307,"KS","Black",14330,235.5,2021-03-07,20210228,14199,230,131,5.5
20200419,"KS","Other",42,0,2020-04-19,20200412,42,0,0,0
20200426,"KS","Other",91,0,2020-04-26,20200419,42,0,49,0
20200503,"KS","Other",138,0,2020-05-03,20200426,91,0,47,0
20200510,"KS","Other",164,1,2020-05-10,20200503,138,0,26,1
20200517,"KS","Other",184,1.16666666666667,2020-05-17,20200510,164,1,20,0.166666666666667
20200524,"KS","Other",212,1.16666666666667,2020-05-24,20200517,184,1.16666666666667,28,0
20200531,"KS","Other",250,1.16666666666667,2020-05-31,20200524,212,1.16666666666667,38,0
20200607,"KS","Other",290,2,2020-06-07,20200531,250,1.16666666666667,40,0.833333333333333
20200614,"KS","Other",335,2,2020-06-14,20200607,290,2,45,0
20200621,"KS","Other",386,3,2020-06-21,20200614,335,2,51,1
20200628,"KS","Other",470,3,2020-06-28,20200621,386,3,84,0
20200705,"KS","Other",633,6,2020-07-05,20200628,470,3,163,3
20200712,"KS","Other",846,8,2020-07-12,20200705,633,6,213,2
20200719,"KS","Other",1088,9,2020-07-19,20200712,846,8,242,1
20200726,"KS","Other",1325,9,2020-07-26,20200719,1088,9,237,0
20200802,"KS","Other",1511,15,2020-08-02,20200726,1325,9,186,6
20200809,"KS","Other",1705,18,2020-08-09,20200802,1511,15,194,3
20200816,"KS","Other",1866,18,2020-08-16,20200809,1705,18,161,0
20200823,"KS","Other",2047,18,2020-08-23,20200816,1866,18,181,0
20200830,"KS","Other",2293,22,2020-08-30,20200823,2047,18,246,4
20200906,"KS","Other",2558,26,2020-09-06,20200830,2293,22,265,4
20200913,"KS","Other",2781,29,2020-09-13,20200906,2558,26,223,3
20200920,"KS","Other",3006,38,2020-09-20,20200913,2781,29,225,9
20200927,"KS","Other",3294,42,2020-09-27,20200920,3006,38,288,4
20201004,"KS","Other",3577,45,2020-10-04,20200927,3294,42,283,3
20201011,"KS","Other",3867,50,2020-10-11,20201004,3577,45,290,5
20201018,"KS","Other",4162,60,2020-10-18,20201011,3867,50,295,10
20201025,"KS","Other",4490,67,2020-10-25,20201018,4162,60,328,7
20201101,"KS","Other",4974,69,2020-11-01,20201025,4490,67,484,2
20201108,"KS","Other",5666,83,2020-11-08,20201101,4974,69,692,14
20201115,"KS","Other",6708,90,2020-11-15,20201108,5666,83,1042,7
20201122,"KS","Other",7923,97,2020-11-22,20201115,6708,90,1215,7
20201129,"KS","Other",8768,104,2020-11-29,20201122,7923,97,845,7
20201206,"KS","Other",9753,124,2020-12-06,20201129,8768,104,985,20
20201213,"KS","Other",10837,138,2020-12-13,20201206,9753,124,1084,14
20201220,"KS","Other",11778.6111111111,160,2020-12-20,20201213,10837,138,941.611111111111,22
20201227,"KS","Other",11778.6111111111,173,2020-12-27,20201220,11778.6111111111,160,0,13
20210103,"KS","Other",11778.6111111111,202.714285714286,2021-01-03,20201227,11778.6111111111,173,0,29.7142857142857
20210110,"KS","Other",11778.6111111111,202.714285714286,2021-01-10,20210103,11778.6111111111,202.714285714286,0,0
20210117,"KS","Other",11778.6111111111,202.714285714286,2021-01-17,20210110,11778.6111111111,202.714285714286,0,0
