"State","Race","Date","Cases","Deaths","DateAsDate","PrevDate","PrevCases","PrevDeaths","NewCases","NewDeaths","NewCases_Lag_1","NewCases_Lag_2","NewCases_Lag_3","NewCases_Lag_4","NewCases_Lag_5","NewCases_Lag_6","NewCases_Lag_7","NewCases_Lag_8"
"RI","Asian",20210124,1869,31,2021-01-24,20210117,1714,31,155,0,160,157,132,118,160,149,85,113
"RI","Asian",20210131,1955,33,2021-01-31,20210124,1869,31,86,2,155,160,157,132,118,160,149,85
"RI","Asian",20210207,2068,34,2021-02-07,20210131,1955,33,113,1,86,155,160,157,132,118,160,149
"RI","Asian",20210214,2164,35,2021-02-14,20210207,2068,34,96,1,113,86,155,160,157,132,118,160
"RI","Asian",20210221,2238,36,2021-02-21,20210214,2164,35,74,1,96,113,86,155,160,157,132,118
"RI","Asian",20210228,2290,37,2021-02-28,20210221,2238,36,52,1,74,96,113,86,155,160,157,132
"RI","Asian",20210307,2342,37,2021-03-07,20210228,2290,37,52,0,52,74,96,113,86,155,160,157
"RI","Black",20200419,700,10,2020-04-19,20200412,700,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","Black",20200426,967,15,2020-04-26,20200419,700,10,267,5,0,NA,NA,NA,NA,NA,NA,NA
"RI","Black",20200503,1062.42857142857,16,2020-05-03,20200426,967,15,95.4285714285713,1,267,0,NA,NA,NA,NA,NA,NA
"RI","Black",20200510,1062.42857142857,17,2020-05-10,20200503,1062.42857142857,16,0,1,95.4285714285713,267,0,NA,NA,NA,NA,NA
"RI","Black",20200517,1062.42857142857,17,2020-05-17,20200510,1062.42857142857,17,0,0,0,95.4285714285713,267,0,NA,NA,NA,NA
"RI","Black",20200524,1078,28,2020-05-24,20200517,1062.42857142857,17,15.5714285714287,11,0,0,95.4285714285713,267,0,NA,NA,NA
"RI","Black",20200531,1560.1,39,2020-05-31,20200524,1078,28,482.1,11,15.5714285714287,0,0,95.4285714285713,267,0,NA,NA
"RI","Black",20200607,1560.1,39,2020-06-07,20200531,1560.1,39,0,0,482.1,15.5714285714287,0,0,95.4285714285713,267,0,NA
"RI","Black",20200614,1560.1,40,2020-06-14,20200607,1560.1,39,0,1,0,482.1,15.5714285714287,0,0,95.4285714285713,267,0
"RI","Black",20200621,1560.1,44,2020-06-21,20200614,1560.1,40,0,4,0,0,482.1,15.5714285714287,0,0,95.4285714285713,267
"RI","Black",20200628,1560.1,46,2020-06-28,20200621,1560.1,44,0,2,0,0,0,482.1,15.5714285714287,0,0,95.4285714285713
"RI","Black",20200705,1592,48,2020-07-05,20200628,1560.1,46,31.9000000000001,2,0,0,0,0,482.1,15.5714285714287,0,0
"RI","Black",20200712,1592,48,2020-07-12,20200705,1592,48,0,0,31.9000000000001,0,0,0,0,482.1,15.5714285714287,0
"RI","Black",20200719,1629,51,2020-07-19,20200712,1592,48,37,3,0,31.9000000000001,0,0,0,0,482.1,15.5714285714287
"RI","Black",20200726,1671,51,2020-07-26,20200719,1629,51,42,0,37,0,31.9000000000001,0,0,0,0,482.1
"RI","Black",20200802,1742,52,2020-08-02,20200726,1671,51,71,1,42,37,0,31.9000000000001,0,0,0,0
"RI","Black",20200809,1797,52,2020-08-09,20200802,1742,52,55,0,71,42,37,0,31.9000000000001,0,0,0
"RI","Black",20200816,1858,52,2020-08-16,20200809,1797,52,61,0,55,71,42,37,0,31.9000000000001,0,0
"RI","Black",20200823,1896,53,2020-08-23,20200816,1858,52,38,1,61,55,71,42,37,0,31.9000000000001,0
"RI","Black",20200830,1938,53,2020-08-30,20200823,1896,53,42,0,38,61,55,71,42,37,0,31.9000000000001
"RI","Black",20200906,2085,53,2020-09-06,20200830,1938,53,147,0,42,38,61,55,71,42,37,0
"RI","Black",20200913,2126,54,2020-09-13,20200906,2085,53,41,1,147,42,38,61,55,71,42,37
"RI","Black",20200920,2187,54,2020-09-20,20200913,2126,54,61,0,41,147,42,38,61,55,71,42
"RI","Black",20200927,2230,56,2020-09-27,20200920,2187,54,43,2,61,41,147,42,38,61,55,71
"RI","Black",20201004,2465,56,2020-10-04,20200927,2230,56,235,0,43,61,41,147,42,38,61,55
"RI","Black",20201011,2555,56,2020-10-11,20201004,2465,56,90,0,235,43,61,41,147,42,38,61
"RI","Black",20201018,2650,57,2020-10-18,20201011,2555,56,95,1,90,235,43,61,41,147,42,38
"RI","Black",20201025,2734,58,2020-10-25,20201018,2650,57,84,1,95,90,235,43,61,41,147,42
"RI","Black",20201101,2865,62,2020-11-01,20201025,2734,58,131,4,84,95,90,235,43,61,41,147
"RI","Black",20201108,3022,63,2020-11-08,20201101,2865,62,157,1,131,84,95,90,235,43,61,41
"RI","Black",20201115,3226,66,2020-11-15,20201108,3022,63,204,3,157,131,84,95,90,235,43,61
"RI","Black",20201122,3565,67,2020-11-22,20201115,3226,66,339,1,204,157,131,84,95,90,235,43
"RI","Black",20201129,3910,70,2020-11-29,20201122,3565,67,345,3,339,204,157,131,84,95,90,235
"RI","Black",20201206,4152,73,2020-12-06,20201129,3910,70,242,3,345,339,204,157,131,84,95,90
"RI","Black",20201213,4562,74,2020-12-13,20201206,4152,73,410,1,242,345,339,204,157,131,84,95
"RI","Black",20201220,4592.16666666667,80,2020-12-20,20201213,4562,74,30.166666666667,6,410,242,345,339,204,157,131,84
"RI","Black",20201227,4592.16666666667,86,2020-12-27,20201220,4592.16666666667,80,0,6,30.166666666667,410,242,345,339,204,157,131
"RI","Black",20210103,4592.16666666667,88,2021-01-03,20201227,4592.16666666667,86,0,2,0,30.166666666667,410,242,345,339,204,157
"RI","Black",20210110,5819,88,2021-01-10,20210103,4592.16666666667,88,1226.83333333333,0,0,0,30.166666666667,410,242,345,339,204
"RI","Black",20210117,6169,90,2021-01-17,20210110,5819,88,350,2,1226.83333333333,0,0,30.166666666667,410,242,345,339
"RI","Black",20210124,6529,92,2021-01-24,20210117,6169,90,360,2,350,1226.83333333333,0,0,30.166666666667,410,242,345
"RI","Black",20210131,6787,95,2021-01-31,20210124,6529,92,258,3,360,350,1226.83333333333,0,0,30.166666666667,410,242
"RI","Black",20210207,7225,99,2021-02-07,20210131,6787,95,438,4,258,360,350,1226.83333333333,0,0,30.166666666667,410
"RI","Black",20210214,7408,100,2021-02-14,20210207,7225,99,183,1,438,258,360,350,1226.83333333333,0,0,30.166666666667
"RI","Black",20210221,7556,103,2021-02-21,20210214,7408,100,148,3,183,438,258,360,350,1226.83333333333,0,0
"RI","Black",20210228,7679,103,2021-02-28,20210221,7556,103,123,0,148,183,438,258,360,350,1226.83333333333,0
"RI","Black",20210307,7780,104,2021-03-07,20210228,7679,103,101,1,123,148,183,438,258,360,350,1226.83333333333
"RI","Latinx",20200419,2453,18,2020-04-19,20200412,2453,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","Latinx",20200426,3273,27,2020-04-26,20200419,2453,18,820,9,0,NA,NA,NA,NA,NA,NA,NA
"RI","Latinx",20200503,3577,38.4,2020-05-03,20200426,3273,27,304,11.4,820,0,NA,NA,NA,NA,NA,NA
"RI","Latinx",20200510,3577,38.4,2020-05-10,20200503,3577,38.4,0,0,304,820,0,NA,NA,NA,NA,NA
"RI","Latinx",20200517,3577,38.4,2020-05-17,20200510,3577,38.4,0,0,0,304,820,0,NA,NA,NA,NA
"RI","Latinx",20200524,3577,54,2020-05-24,20200517,3577,38.4,0,15.6,0,0,304,820,0,NA,NA,NA
"RI","Latinx",20200531,5601,71,2020-05-31,20200524,3577,54,2024,17,0,0,0,304,820,0,NA,NA
"RI","Latinx",20200607,5601,71,2020-06-07,20200531,5601,71,0,0,2024,0,0,0,304,820,0,NA
"RI","Latinx",20200614,5601,71,2020-06-14,20200607,5601,71,0,0,0,2024,0,0,0,304,820,0
"RI","Latinx",20200621,5601,72,2020-06-21,20200614,5601,71,0,1,0,0,2024,0,0,0,304,820
"RI","Latinx",20200628,5710,78,2020-06-28,20200621,5601,72,109,6,0,0,0,2024,0,0,0,304
"RI","Latinx",20200705,5899,81,2020-07-05,20200628,5710,78,189,3,109,0,0,0,2024,0,0,0
"RI","Latinx",20200712,5899,81,2020-07-12,20200705,5899,81,0,0,189,109,0,0,0,2024,0,0
"RI","Latinx",20200719,6072,85,2020-07-19,20200712,5899,81,173,4,0,189,109,0,0,0,2024,0
"RI","Latinx",20200726,6171,85,2020-07-26,20200719,6072,85,99,0,173,0,189,109,0,0,0,2024
"RI","Latinx",20200802,6383,87,2020-08-02,20200726,6171,85,212,2,99,173,0,189,109,0,0,0
"RI","Latinx",20200809,6647,89,2020-08-09,20200802,6383,87,264,2,212,99,173,0,189,109,0,0
"RI","Latinx",20200816,6981,92,2020-08-16,20200809,6647,89,334,3,264,212,99,173,0,189,109,0
"RI","Latinx",20200823,7274,93,2020-08-23,20200816,6981,92,293,1,334,264,212,99,173,0,189,109
"RI","Latinx",20200830,7574,95.25,2020-08-30,20200823,7274,93,300,2.25,293,334,264,212,99,173,0,189
"RI","Latinx",20200906,7617,95.25,2020-09-06,20200830,7574,95.25,43,0,300,293,334,264,212,99,173,0
"RI","Latinx",20200913,7807,102,2020-09-13,20200906,7617,95.25,190,6.75,43,300,293,334,264,212,99,173
"RI","Latinx",20200920,7983,102,2020-09-20,20200913,7807,102,176,0,190,43,300,293,334,264,212,99
"RI","Latinx",20200927,8187,104,2020-09-27,20200920,7983,102,204,2,176,190,43,300,293,334,264,212
"RI","Latinx",20201004,8992,106,2020-10-04,20200927,8187,104,805,2,204,176,190,43,300,293,334,264
"RI","Latinx",20201011,9271,108,2020-10-11,20201004,8992,106,279,2,805,204,176,190,43,300,293,334
"RI","Latinx",20201018,9600,108,2020-10-18,20201011,9271,108,329,0,279,805,204,176,190,43,300,293
"RI","Latinx",20201025,10015,108,2020-10-25,20201018,9600,108,415,0,329,279,805,204,176,190,43,300
"RI","Latinx",20201101,10654,110,2020-11-01,20201025,10015,108,639,2,415,329,279,805,204,176,190,43
"RI","Latinx",20201108,11370,114,2020-11-08,20201101,10654,110,716,4,639,415,329,279,805,204,176,190
"RI","Latinx",20201115,12382,117,2020-11-15,20201108,11370,114,1012,3,716,639,415,329,279,805,204,176
"RI","Latinx",20201122,13966,122,2020-11-22,20201115,12382,117,1584,5,1012,716,639,415,329,279,805,204
"RI","Latinx",20201129,15580,125,2020-11-29,20201122,13966,122,1614,3,1584,1012,716,639,415,329,279,805
"RI","Latinx",20201206,16951,128,2020-12-06,20201129,15580,125,1371,3,1614,1584,1012,716,639,415,329,279
"RI","Latinx",20201213,18983,134,2020-12-13,20201206,16951,128,2032,6,1371,1614,1584,1012,716,639,415,329
"RI","Latinx",20201220,20859,140,2020-12-20,20201213,18983,134,1876,6,2032,1371,1614,1584,1012,716,639,415
"RI","Latinx",20201227,22246,147,2020-12-27,20201220,20859,140,1387,7,1876,2032,1371,1614,1584,1012,716,639
"RI","Latinx",20210103,23188,158,2021-01-03,20201227,22246,147,942,11,1387,1876,2032,1371,1614,1584,1012,716
"RI","Latinx",20210110,24390,164,2021-01-10,20210103,23188,158,1202,6,942,1387,1876,2032,1371,1614,1584,1012
"RI","Latinx",20210117,25955,169,2021-01-17,20210110,24390,164,1565,5,1202,942,1387,1876,2032,1371,1614,1584
"RI","Latinx",20210124,27224,172,2021-01-24,20210117,25955,169,1269,3,1565,1202,942,1387,1876,2032,1371,1614
"RI","Latinx",20210131,28176,177,2021-01-31,20210124,27224,172,952,5,1269,1565,1202,942,1387,1876,2032,1371
"RI","Latinx",20210207,29012,182,2021-02-07,20210131,28176,177,836,5,952,1269,1565,1202,942,1387,1876,2032
"RI","Latinx",20210214,29599,188,2021-02-14,20210207,29012,182,587,6,836,952,1269,1565,1202,942,1387,1876
"RI","Latinx",20210221,30114,195,2021-02-21,20210214,29599,188,515,7,587,836,952,1269,1565,1202,942,1387
"RI","Latinx",20210228,30571,200,2021-02-28,20210221,30114,195,457,5,515,587,836,952,1269,1565,1202,942
"RI","Latinx",20210307,31023,207,2021-03-07,20210228,30571,200,452,7,457,515,587,836,952,1269,1565,1202
"RI","Multiracial",20200419,0,0,2020-04-19,20200412,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","Multiracial",20200426,0,0,2020-04-26,20200419,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RI","Multiracial",20200503,0,0,2020-05-03,20200426,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RI","Multiracial",20200510,0,0,2020-05-10,20200503,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"RI","Multiracial",20200517,0,0,2020-05-17,20200510,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"RI","Multiracial",20200524,248,0,2020-05-24,20200517,0,0,248,0,0,0,0,0,0,NA,NA,NA
"RI","Multiracial",20200531,308.269230769231,0,2020-05-31,20200524,248,0,60.2692307692308,0,248,0,0,0,0,0,NA,NA
"RI","Multiracial",20200607,308.269230769231,0,2020-06-07,20200531,308.269230769231,0,0,0,60.2692307692308,248,0,0,0,0,0,NA
"RI","Multiracial",20200614,308.269230769231,0,2020-06-14,20200607,308.269230769231,0,0,0,0,60.2692307692308,248,0,0,0,0,0
"RI","Multiracial",20200621,308.269230769231,0,2020-06-21,20200614,308.269230769231,0,0,0,0,0,60.2692307692308,248,0,0,0,0
"RI","Multiracial",20200628,308.269230769231,0,2020-06-28,20200621,308.269230769231,0,0,0,0,0,0,60.2692307692308,248,0,0,0
"RI","Multiracial",20200705,308.269230769231,0,2020-07-05,20200628,308.269230769231,0,0,0,0,0,0,0,60.2692307692308,248,0,0
"RI","Multiracial",20200712,308.269230769231,0,2020-07-12,20200705,308.269230769231,0,0,0,0,0,0,0,0,60.2692307692308,248,0
"RI","Multiracial",20200719,308.269230769231,0,2020-07-19,20200712,308.269230769231,0,0,0,0,0,0,0,0,0,60.2692307692308,248
"RI","Multiracial",20200726,308.269230769231,0,2020-07-26,20200719,308.269230769231,0,0,0,0,0,0,0,0,0,0,60.2692307692308
"RI","Multiracial",20200802,308.269230769231,0,2020-08-02,20200726,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200809,308.269230769231,0,2020-08-09,20200802,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200816,308.269230769231,0,2020-08-16,20200809,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200823,308.269230769231,0,2020-08-23,20200816,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200830,308.269230769231,0,2020-08-30,20200823,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200906,308.269230769231,0,2020-09-06,20200830,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200913,308.269230769231,0,2020-09-13,20200906,308.269230769231,0,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20200920,308.269230769231,0.2,2020-09-20,20200913,308.269230769231,0,0,0.2,0,0,0,0,0,0,0,0
"RI","Multiracial",20200927,308.269230769231,0.2,2020-09-27,20200920,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201004,308.269230769231,0.2,2020-10-04,20200927,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201011,308.269230769231,0.2,2020-10-11,20201004,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201018,308.269230769231,0.2,2020-10-18,20201011,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201025,308.269230769231,0.2,2020-10-25,20201018,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201101,308.269230769231,0.2,2020-11-01,20201025,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201108,308.269230769231,0.2,2020-11-08,20201101,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201115,308.269230769231,0.2,2020-11-15,20201108,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201122,308.269230769231,0.2,2020-11-22,20201115,308.269230769231,0.2,0,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201129,356,0.2,2020-11-29,20201122,308.269230769231,0.2,47.7307692307692,0,0,0,0,0,0,0,0,0
"RI","Multiracial",20201206,391,0.2,2020-12-06,20201129,356,0.2,35,0,47.7307692307692,0,0,0,0,0,0,0
"RI","Multiracial",20201213,475,0.2,2020-12-13,20201206,391,0.2,84,0,35,47.7307692307692,0,0,0,0,0,0
"RI","Multiracial",20201220,555,0.2,2020-12-20,20201213,475,0.2,80,0,84,35,47.7307692307692,0,0,0,0,0
"RI","Multiracial",20201227,606,0.2,2020-12-27,20201220,555,0.2,51,0,80,84,35,47.7307692307692,0,0,0,0
"RI","Multiracial",20210103,661,1,2021-01-03,20201227,606,0.2,55,0.8,51,80,84,35,47.7307692307692,0,0,0
"RI","Multiracial",20210110,741,1,2021-01-10,20210103,661,1,80,0,55,51,80,84,35,47.7307692307692,0,0
"RI","Multiracial",20210117,812,1,2021-01-17,20210110,741,1,71,0,80,55,51,80,84,35,47.7307692307692,0
"RI","Multiracial",20210124,891,1,2021-01-24,20210117,812,1,79,0,71,80,55,51,80,84,35,47.7307692307692
"RI","Multiracial",20210131,955,1,2021-01-31,20210124,891,1,64,0,79,71,80,55,51,80,84,35
"RI","Multiracial",20210207,1070,1,2021-02-07,20210131,955,1,115,0,64,79,71,80,55,51,80,84
"RI","Multiracial",20210214,1103,1,2021-02-14,20210207,1070,1,33,0,115,64,79,71,80,55,51,80
"RI","Multiracial",20210221,1135,1,2021-02-21,20210214,1103,1,32,0,33,115,64,79,71,80,55,51
"RI","Multiracial",20210228,1160,1,2021-02-28,20210221,1135,1,25,0,32,33,115,64,79,71,80,55
"RI","Multiracial",20210307,1200,1,2021-03-07,20210228,1160,1,40,0,25,32,33,115,64,79,71,80
"RI","NHPI",20200419,0,0,2020-04-19,20200412,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","NHPI",20200426,0,0,2020-04-26,20200419,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RI","NHPI",20200503,0,0,2020-05-03,20200426,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RI","NHPI",20200510,0,0,2020-05-10,20200503,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"RI","NHPI",20200517,0,0,2020-05-17,20200510,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"RI","NHPI",20200524,0,0,2020-05-24,20200517,0,0,0,0,0,0,0,0,0,NA,NA,NA
"RI","NHPI",20200531,0,0,2020-05-31,20200524,0,0,0,0,0,0,0,0,0,0,NA,NA
"RI","NHPI",20200607,0,0,2020-06-07,20200531,0,0,0,0,0,0,0,0,0,0,0,NA
"RI","NHPI",20200614,0,0,2020-06-14,20200607,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200621,0,0,2020-06-21,20200614,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200628,0,0,2020-06-28,20200621,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200705,0,0,2020-07-05,20200628,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200712,0,0,2020-07-12,20200705,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200719,0,0,2020-07-19,20200712,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200726,0,0,2020-07-26,20200719,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200802,0,0,2020-08-02,20200726,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200809,0,0,2020-08-09,20200802,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200816,0,0,2020-08-16,20200809,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200823,0,0,2020-08-23,20200816,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200830,0,0,2020-08-30,20200823,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200906,0,0,2020-09-06,20200830,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200913,0,0,2020-09-13,20200906,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200920,0,0,2020-09-20,20200913,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20200927,0,0,2020-09-27,20200920,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201004,0,0,2020-10-04,20200927,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201011,0,0,2020-10-11,20201004,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201018,0,0,2020-10-18,20201011,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201025,0,0,2020-10-25,20201018,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201101,0,0,2020-11-01,20201025,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201108,0,0,2020-11-08,20201101,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201115,0,0,2020-11-15,20201108,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201122,0,0,2020-11-22,20201115,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201129,0,0,2020-11-29,20201122,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201206,0,0,2020-12-06,20201129,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201213,0,0,2020-12-13,20201206,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201220,0,0,2020-12-20,20201213,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20201227,0,0,2020-12-27,20201220,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210103,0,0,2021-01-03,20201227,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210110,0,0,2021-01-10,20210103,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210117,0,0,2021-01-17,20210110,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210124,0,0,2021-01-24,20210117,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210131,0,0,2021-01-31,20210124,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210207,0,0,2021-02-07,20210131,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210214,0,0,2021-02-14,20210207,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210221,0,0,2021-02-21,20210214,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210228,0,0,2021-02-28,20210221,0,0,0,0,0,0,0,0,0,0,0,0
"RI","NHPI",20210307,0,0,2021-03-07,20210228,0,0,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200419,233,0,2020-04-19,20200412,233,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"RI","Other",20200426,297,0,2020-04-26,20200419,233,0,64,0,0,NA,NA,NA,NA,NA,NA,NA
"RI","Other",20200503,326.714285714286,4.50561797752809,2020-05-03,20200426,297,0,29.7142857142857,4.50561797752809,64,0,NA,NA,NA,NA,NA,NA
"RI","Other",20200510,326.714285714286,4.50561797752809,2020-05-10,20200503,326.714285714286,4.50561797752809,0,0,29.7142857142857,64,0,NA,NA,NA,NA,NA
"RI","Other",20200517,326.714285714286,4.50561797752809,2020-05-17,20200510,326.714285714286,4.50561797752809,0,0,0,29.7142857142857,64,0,NA,NA,NA,NA
"RI","Other",20200524,331,4.50561797752809,2020-05-24,20200517,326.714285714286,4.50561797752809,4.28571428571428,0,0,0,29.7142857142857,64,0,NA,NA,NA
"RI","Other",20200531,441.895833333333,4.50561797752809,2020-05-31,20200524,331,4.50561797752809,110.895833333333,0,4.28571428571428,0,0,29.7142857142857,64,0,NA,NA
"RI","Other",20200607,441.895833333333,4.50561797752809,2020-06-07,20200531,441.895833333333,4.50561797752809,0,0,110.895833333333,4.28571428571428,0,0,29.7142857142857,64,0,NA
"RI","Other",20200614,441.895833333333,4.50561797752809,2020-06-14,20200607,441.895833333333,4.50561797752809,0,0,0,110.895833333333,4.28571428571428,0,0,29.7142857142857,64,0
"RI","Other",20200621,441.895833333333,4.50561797752809,2020-06-21,20200614,441.895833333333,4.50561797752809,0,0,0,0,110.895833333333,4.28571428571428,0,0,29.7142857142857,64
"RI","Other",20200628,441.895833333333,4.50561797752809,2020-06-28,20200621,441.895833333333,4.50561797752809,0,0,0,0,0,110.895833333333,4.28571428571428,0,0,29.7142857142857
"RI","Other",20200705,441.895833333333,4.50561797752809,2020-07-05,20200628,441.895833333333,4.50561797752809,0,0,0,0,0,0,110.895833333333,4.28571428571428,0,0
"RI","Other",20200712,441.895833333333,4.50561797752809,2020-07-12,20200705,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,110.895833333333,4.28571428571428,0
"RI","Other",20200719,441.895833333333,4.50561797752809,2020-07-19,20200712,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,110.895833333333,4.28571428571428
"RI","Other",20200726,441.895833333333,4.50561797752809,2020-07-26,20200719,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,110.895833333333
"RI","Other",20200802,441.895833333333,4.50561797752809,2020-08-02,20200726,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200809,441.895833333333,4.50561797752809,2020-08-09,20200802,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200816,441.895833333333,4.50561797752809,2020-08-16,20200809,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200823,441.895833333333,4.50561797752809,2020-08-23,20200816,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200830,441.895833333333,4.50561797752809,2020-08-30,20200823,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200906,441.895833333333,4.50561797752809,2020-09-06,20200830,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200913,441.895833333333,4.50561797752809,2020-09-13,20200906,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
"RI","Other",20200920,441.895833333333,4.50561797752809,2020-09-20,20200913,441.895833333333,4.50561797752809,0,0,0,0,0,0,0,0,0,0
