"Date","State","Race","Cases","Deaths","DateAsDate"
20201220,"NY","Multiracial",NA,NA,2020-12-20
20201227,"NY","Multiracial",NA,NA,2020-12-27
20210103,"NY","Multiracial",NA,NA,2021-01-03
20210110,"NY","Multiracial",NA,NA,2021-01-10
20210117,"NY","Multiracial",NA,NA,2021-01-17
20210124,"NY","Multiracial",NA,NA,2021-01-24
20210131,"NY","Multiracial",NA,NA,2021-01-31
20210207,"NY","Multiracial",NA,NA,2021-02-07
20210214,"NY","Multiracial",NA,NA,2021-02-14
20210221,"NY","Multiracial",NA,NA,2021-02-21
20210228,"NY","Multiracial",NA,NA,2021-02-28
20210307,"NY","Multiracial",NA,NA,2021-03-07
20200412,"NY","NHPI",NA,NA,2020-04-12
20200419,"NY","NHPI",NA,NA,2020-04-19
20200426,"NY","NHPI",NA,NA,2020-04-26
20200503,"NY","NHPI",NA,NA,2020-05-03
20200510,"NY","NHPI",NA,NA,2020-05-10
20200517,"NY","NHPI",NA,NA,2020-05-17
20200524,"NY","NHPI",NA,NA,2020-05-24
20200531,"NY","NHPI",NA,NA,2020-05-31
20200607,"NY","NHPI",NA,NA,2020-06-07
20200614,"NY","NHPI",NA,NA,2020-06-14
20200621,"NY","NHPI",NA,NA,2020-06-21
20200628,"NY","NHPI",NA,NA,2020-06-28
20200705,"NY","NHPI",NA,NA,2020-07-05
20200712,"NY","NHPI",NA,NA,2020-07-12
20200719,"NY","NHPI",NA,NA,2020-07-19
20200726,"NY","NHPI",NA,NA,2020-07-26
20200802,"NY","NHPI",NA,NA,2020-08-02
20200809,"NY","NHPI",NA,NA,2020-08-09
20200816,"NY","NHPI",NA,NA,2020-08-16
20200823,"NY","NHPI",NA,NA,2020-08-23
20200830,"NY","NHPI",NA,NA,2020-08-30
20200906,"NY","NHPI",NA,NA,2020-09-06
20200913,"NY","NHPI",NA,NA,2020-09-13
20200920,"NY","NHPI",NA,NA,2020-09-20
20200927,"NY","NHPI",NA,NA,2020-09-27
20201004,"NY","NHPI",NA,NA,2020-10-04
20201011,"NY","NHPI",NA,NA,2020-10-11
20201018,"NY","NHPI",NA,NA,2020-10-18
20201025,"NY","NHPI",NA,NA,2020-10-25
20201101,"NY","NHPI",NA,NA,2020-11-01
20201108,"NY","NHPI",NA,NA,2020-11-08
20201115,"NY","NHPI",NA,NA,2020-11-15
20201122,"NY","NHPI",NA,NA,2020-11-22
20201129,"NY","NHPI",NA,NA,2020-11-29
20201206,"NY","NHPI",NA,NA,2020-12-06
20201213,"NY","NHPI",NA,NA,2020-12-13
20201220,"NY","NHPI",NA,NA,2020-12-20
20201227,"NY","NHPI",NA,NA,2020-12-27
20210103,"NY","NHPI",NA,NA,2021-01-03
20210110,"NY","NHPI",NA,NA,2021-01-10
20210117,"NY","NHPI",NA,NA,2021-01-17
20210124,"NY","NHPI",NA,NA,2021-01-24
20210131,"NY","NHPI",NA,NA,2021-01-31
20210207,"NY","NHPI",NA,NA,2021-02-07
20210214,"NY","NHPI",NA,NA,2021-02-14
20210221,"NY","NHPI",NA,NA,2021-02-21
20210228,"NY","NHPI",NA,NA,2021-02-28
20210307,"NY","NHPI",NA,NA,2021-03-07
20200412,"NY","Other",NA,374,2020-04-12
20200419,"NY","Other",NA,304,2020-04-19
20200426,"NY","Other",NA,173,2020-04-26
20200503,"NY","Other",NA,526,2020-05-03
20200510,"NY","Other",NA,575,2020-05-10
20200517,"NY","Other",NA,599,2020-05-17
20200524,"NY","Other",NA,1742,2020-05-24
20200531,"NY","Other",NA,1726,2020-05-31
20200607,"NY","Other",NA,1763,2020-06-07
20200614,"NY","Other",NA,1783,2020-06-14
20200621,"NY","Other",NA,1772,2020-06-21
20200628,"NY","Other",NA,1752,2020-06-28
20200705,"NY","Other",NA,1805,2020-07-05
20200712,"NY","Other",NA,1802,2020-07-12
20200719,"NY","Other",NA,1798,2020-07-19
20200726,"NY","Other",NA,1850,2020-07-26
20200802,"NY","Other",NA,1844,2020-08-02
20200809,"NY","Other",NA,1841,2020-08-09
20200816,"NY","Other",NA,1835,2020-08-16
20200823,"NY","Other",NA,1838,2020-08-23
20200830,"NY","Other",NA,1838,2020-08-30
20200906,"NY","Other",NA,1841,2020-09-06
20200913,"NY","Other",NA,1854,2020-09-13
20200920,"NY","Other",NA,1846,2020-09-20
20200927,"NY","Other",NA,1851,2020-09-27
20201004,"NY","Other",NA,1864,2020-10-04
20201011,"NY","Other",NA,1866,2020-10-11
20201018,"NY","Other",NA,1865,2020-10-18
20201025,"NY","Other",NA,2244,2020-10-25
20201101,"NY","Other",NA,2251,2020-11-01
20201108,"NY","Other",NA,2267,2020-11-08
20201115,"NY","Other",NA,2271,2020-11-15
20201122,"NY","Other",NA,2281,2020-11-22
20201129,"NY","Other",NA,2286,2020-11-29
20201206,"NY","Other",NA,2305,2020-12-06
20201213,"NY","Other",NA,2329,2020-12-13
20201220,"NY","Other",NA,2304,2020-12-20
20201227,"NY","Other",NA,2316,2020-12-27
20210103,"NY","Other",NA,2341,2021-01-03
20210110,"NY","Other",NA,2374,2021-01-10
20210117,"NY","Other",NA,2445,2021-01-17
20210124,"NY","Other",NA,2505,2021-01-24
20210131,"NY","Other",NA,2582,2021-01-31
20210207,"NY","Other",NA,2640,2021-02-07
20210214,"NY","Other",NA,2678,2021-02-14
20210221,"NY","Other",NA,2728,2021-02-21
20210228,"NY","Other",NA,2681,2021-02-28
20210307,"NY","Other",NA,2834,2021-03-07
20200412,"NY","Unknown",335395,3040,2020-04-12
20200419,"NY","Unknown",335395,3040,2020-04-19
20200426,"NY","Unknown",335395,3040,2020-04-26
20200503,"NY","Unknown",335395,6346,2020-05-03
20200510,"NY","Unknown",335395,7485,2020-05-10
20200517,"NY","Unknown",350121,7929,2020-05-17
20200524,"NY","Unknown",361515,1238,2020-05-24
20200531,"NY","Unknown",370770,1178,2020-05-31
20200607,"NY","Unknown",378097,2849,2020-06-07
20200614,"NY","Unknown",383324,2911,2020-06-14
20200621,"NY","Unknown",387936,2951,2020-06-21
20200628,"NY","Unknown",392539,2971,2020-06-28
20200705,"NY","Unknown",397131,2984,2020-07-05
20200712,"NY","Unknown",401706,2016,2020-07-12
20200719,"NY","Unknown",406807,3012,2020-07-19
20200726,"NY","Unknown",411736,3019,2020-07-26
20200802,"NY","Unknown",416298,3041,2020-08-02
20200809,"NY","Unknown",420860,3050,2020-08-09
20200816,"NY","Unknown",425508,3059,2020-08-16
20200823,"NY","Unknown",429737,3065,2020-08-23
20200830,"NY","Unknown",434100,3071,2020-08-30
20200906,"NY","Unknown",439501,3075,2020-09-06
20200913,"NY","Unknown",444365,3082,2020-09-13
20200920,"NY","Unknown",449900,3085,2020-09-20
20200927,"NY","Unknown",455626,3090,2020-09-27
20201004,"NY","Unknown",464582,3108,2020-10-04
20201011,"NY","Unknown",474286,3118,2020-10-11
20201018,"NY","Unknown",484281,3132,2020-10-18
20201025,"NY","Unknown",495464,3162,2020-10-25
20201101,"NY","Unknown",509735,3183,2020-11-01
20201108,"NY","Unknown",529036,3215,2020-11-08
20201115,"NY","Unknown",560200,3267,2020-11-15
20201122,"NY","Unknown",596214,3341,2020-11-22
20201129,"NY","Unknown",641161,3472,2020-11-29
20201206,"NY","Unknown",705827,3616,2020-12-06
20201213,"NY","Unknown",775160,3853,2020-12-13
20201220,"NY","Unknown",848042,4124,2020-12-20
20201227,"NY","Unknown",922145,4418,2020-12-27
20210103,"NY","Unknown",1017153,4603,2021-01-03
20210110,"NY","Unknown",1126442,4979,2021-01-10
20210117,"NY","Unknown",1233390,5309,2021-01-17
20210124,"NY","Unknown",1326987,5561,2021-01-24
20210131,"NY","Unknown",1410656,5774,2021-01-31
20210207,"NY","Unknown",1470772,5936,2021-02-07
20210214,"NY","Unknown",1521453,5986,2021-02-14
20210221,"NY","Unknown",1578785,6022,2021-02-21
20210228,"NY","Unknown",1630445,6066,2021-02-28
20210307,"NY","Unknown",1681169,5959,2021-03-07
20200412,"NY","White",NA,3440,2020-04-12
20200419,"NY","White",NA,2824,2020-04-19
20200426,"NY","White",NA,2382,2020-04-26
20200503,"NY","White",NA,4974,2020-05-03
20200510,"NY","White",NA,5423,2020-05-10
20200517,"NY","White",NA,5733,2020-05-17
20200524,"NY","White",NA,7532,2020-05-24
20200531,"NY","White",NA,7755,2020-05-31
20200607,"NY","White",NA,7900,2020-06-07
20200614,"NY","White",NA,8040,2020-06-14
20200621,"NY","White",NA,8141,2020-06-21
20200628,"NY","White",NA,8244,2020-06-28
20200705,"NY","White",NA,8494,2020-07-05
20200712,"NY","White",NA,8536,2020-07-12
20200719,"NY","White",NA,8597,2020-07-19
20200726,"NY","White",NA,8625,2020-07-26
20200802,"NY","White",NA,8651,2020-08-02
20200809,"NY","White",NA,8675,2020-08-09
20200816,"NY","White",NA,8698,2020-08-16
20200823,"NY","White",NA,8718,2020-08-23
20200830,"NY","White",NA,8735,2020-08-30
20200906,"NY","White",NA,8759,2020-09-06
20200913,"NY","White",NA,8777,2020-09-13
